dm2    sintheta    -2ln(L)
41.6203 0.000356352 211.648
43.6988 0.000356352 211.881
45.8811 0.000356352 211.736
48.1723 0.000356352 211.801
50.578 0.000356352 211.802
53.1038 0.000356352 211.739
55.7557 0.000356352 211.796
58.5401 0.000356352 211.761
61.4635 0.000356352 211.779
64.533 0.000356352 211.761
67.7557 0.000356352 211.778
71.1393 0.000356352 211.818
74.6919 0.000356352 211.703
78.422 0.000356352 211.788
82.3383 0.000356352 211.769
86.4502 0.000356352 211.767
90.7674 0.000356352 211.798
95.3002 0.000356352 211.827
100 0.000356352 211.806
0.01 0.00037198 215.746
0.0105056 0.00037198 215.746
0.0110303 0.00037198 215.746
0.0115811 0.00037198 215.746
0.0121594 0.00037198 215.746
0.0127667 0.00037198 215.746
0.0134042 0.00037198 215.746
0.0140736 0.00037198 215.745
0.0147764 0.00037198 215.745
0.0155144 0.00037198 215.745
0.0162891 0.00037198 215.745
0.0171026 0.00037198 215.744
0.0179567 0.00037198 215.744
0.0188534 0.00037198 215.744
0.0197949 0.00037198 215.743
0.0207835 0.00037198 215.743
0.0218214 0.00037198 215.743
0.0229111 0.00037198 215.742
0.0240553 0.00037198 215.742
0.0252566 0.00037198 215.741
0.0265178 0.00037198 215.74
0.0278421 0.00037198 215.739
0.0292325 0.00037198 215.739
0.0306924 0.00037198 215.738
0.0322251 0.00037198 215.737
0.0338344 0.00037198 215.736
0.035524 0.00037198 215.734
0.0372981 0.00037198 215.733
0.0391607 0.00037198 215.732
0.0411163 0.00037198 215.73
0.0431696 0.00037198 215.728
0.0453255 0.00037198 215.726
0.047589 0.00037198 215.724
0.0499655 0.00037198 215.722
0.0524608 0.00037198 215.719
0.0550806 0.00037198 215.716
0.0578312 0.00037198 215.713
0.0607193 0.00037198 215.709
0.0637515 0.00037198 215.706
0.0669352 0.00037198 215.701
0.0702779 0.00037198 215.697
0.0737875 0.00037198 215.691
0.0774723 0.00037198 215.686
0.0813412 0.00037198 215.679
0.0854033 0.00037198 215.673
0.0896683 0.00037198 215.665
0.0941462 0.00037198 215.657
0.0988478 0.00037198 215.647
0.103784 0.00037198 215.637
0.108967 0.00037198 215.626
0.114409 0.00037198 215.614
0.120122 0.00037198 215.6
0.126121 0.00037198 215.585
0.132419 0.00037198 215.569
0.139032 0.00037198 215.551
0.145975 0.00037198 215.532
0.153265 0.00037198 215.51
0.160919 0.00037198 215.487
0.168955 0.00037198 215.461
0.177392 0.00037198 215.432
0.186251 0.00037198 215.401
0.195552 0.00037198 215.367
0.205318 0.00037198 215.33
0.215571 0.00037198 215.289
0.226337 0.00037198 215.245
0.23764 0.00037198 215.197
0.249507 0.00037198 215.144
0.261967 0.00037198 215.087
0.27505 0.00037198 215.025
0.288785 0.00037198 214.957
0.303207 0.00037198 214.884
0.318349 0.00037198 214.805
0.334247 0.00037198 214.72
0.350939 0.00037198 214.628
0.368464 0.00037198 214.53
0.386865 0.00037198 214.424
0.406185 0.00037198 214.312
0.426469 0.00037198 214.192
0.447766 0.00037198 214.065
0.470127 0.00037198 213.931
0.493605 0.00037198 213.79
0.518255 0.00037198 213.642
0.544136 0.00037198 213.489
0.57131 0.00037198 213.33
0.59984 0.00037198 213.167
0.629796 0.00037198 213.001
0.661247 0.00037198 212.833
0.694269 0.00037198 212.665
0.72894 0.00037198 212.498
0.765342 0.00037198 212.334
0.803563 0.00037198 212.175
0.843692 0.00037198 212.023
0.885825 0.00037198 211.879
0.930062 0.00037198 211.745
0.976508 0.00037198 211.621
1.02527 0.00037198 211.509
1.07647 0.00037198 211.408
1.13023 0.00037198 211.317
1.18668 0.00037198 211.233
1.24594 0.00037198 211.155
1.30816 0.00037198 211.079
1.37349 0.00037198 211
1.44208 0.00037198 210.915
1.51409 0.00037198 210.819
1.5897 0.00037198 210.712
1.66909 0.00037198 210.591
1.75244 0.00037198 210.458
1.83996 0.00037198 210.318
1.93184 0.00037198 210.179
2.02832 0.00037198 210.051
2.12961 0.00037198 209.948
2.23596 0.00037198 209.882
2.34762 0.00037198 209.863
2.46486 0.00037198 209.899
2.58795 0.00037198 209.993
2.71719 0.00037198 210.142
2.85289 0.00037198 210.343
2.99535 0.00037198 210.587
3.14494 0.00037198 210.86
3.30199 0.00037198 211.146
3.46689 0.00037198 211.428
3.64003 0.00037198 211.691
3.8218 0.00037198 211.926
4.01266 0.00037198 212.135
4.21305 0.00037198 212.33
4.42344 0.00037198 212.524
4.64435 0.00037198 212.722
4.87628 0.00037198 212.903
5.11979 0.00037198 213.025
5.37547 0.00037198 213.046
5.64392 0.00037198 212.949
5.92577 0.00037198 212.742
6.22169 0.00037198 212.456
6.5324 0.00037198 212.125
6.85862 0.00037198 211.78
7.20113 0.00037198 211.438
7.56075 0.00037198 211.103
7.93832 0.00037198 210.808
8.33475 0.00037198 210.604
8.75098 0.00037198 210.57
9.188 0.00037198 210.8
9.64683 0.00037198 211.292
10.1286 0.00037198 211.874
10.6344 0.00037198 212.333
11.1655 0.00037198 212.508
11.7231 0.00037198 212.383
12.3085 0.00037198 212.089
12.9232 0.00037198 211.584
13.5685 0.00037198 211.233
14.2461 0.00037198 211.181
14.9576 0.00037198 211.337
15.7045 0.00037198 211.58
16.4888 0.00037198 211.877
17.3122 0.00037198 211.896
18.1768 0.00037198 211.726
19.0845 0.00037198 211.603
20.0376 0.00037198 211.466
21.0382 0.00037198 211.482
22.0889 0.00037198 211.623
23.1919 0.00037198 211.815
24.3501 0.00037198 211.765
25.5661 0.00037198 211.562
26.8429 0.00037198 211.52
28.1834 0.00037198 211.613
29.5908 0.00037198 211.66
31.0686 0.00037198 211.714
32.6201 0.00037198 211.599
34.2491 0.00037198 211.632
35.9595 0.00037198 211.517
37.7553 0.00037198 211.688
39.6407 0.00037198 211.646
41.6203 0.00037198 211.489
43.6988 0.00037198 211.73
45.8811 0.00037198 211.581
48.1723 0.00037198 211.647
50.578 0.00037198 211.649
53.1038 0.00037198 211.583
55.7557 0.00037198 211.643
58.5401 0.00037198 211.606
61.4635 0.00037198 211.625
64.533 0.00037198 211.606
67.7557 0.00037198 211.624
71.1393 0.00037198 211.665
74.6919 0.00037198 211.546
78.422 0.00037198 211.634
82.3383 0.00037198 211.614
86.4502 0.00037198 211.612
90.7674 0.00037198 211.645
95.3002 0.00037198 211.675
100 0.00037198 211.653
0.01 0.000388292 215.746
0.0105056 0.000388292 215.746
0.0110303 0.000388292 215.746
0.0115811 0.000388292 215.746
0.0121594 0.000388292 215.746
0.0127667 0.000388292 215.746
0.0134042 0.000388292 215.746
0.0140736 0.000388292 215.745
0.0147764 0.000388292 215.745
0.0155144 0.000388292 215.745
0.0162891 0.000388292 215.745
0.0171026 0.000388292 215.744
0.0179567 0.000388292 215.744
0.0188534 0.000388292 215.744
0.0197949 0.000388292 215.743
0.0207835 0.000388292 215.743
0.0218214 0.000388292 215.742
0.0229111 0.000388292 215.742
0.0240553 0.000388292 215.741
0.0252566 0.000388292 215.741
0.0265178 0.000388292 215.74
0.0278421 0.000388292 215.739
0.0292325 0.000388292 215.738
0.0306924 0.000388292 215.737
0.0322251 0.000388292 215.736
0.0338344 0.000388292 215.735
0.035524 0.000388292 215.734
0.0372981 0.000388292 215.732
0.0391607 0.000388292 215.731
0.0411163 0.000388292 215.729
0.0431696 0.000388292 215.727
0.0453255 0.000388292 215.725
0.047589 0.000388292 215.723
0.0499655 0.000388292 215.721
0.0524608 0.000388292 215.718
0.0550806 0.000388292 215.715
0.0578312 0.000388292 215.711
0.0607193 0.000388292 215.708
0.0637515 0.000388292 215.704
0.0669352 0.000388292 215.699
0.0702779 0.000388292 215.694
0.0737875 0.000388292 215.689
0.0774723 0.000388292 215.683
0.0813412 0.000388292 215.676
0.0854033 0.000388292 215.669
0.0896683 0.000388292 215.661
0.0941462 0.000388292 215.653
0.0988478 0.000388292 215.643
0.103784 0.000388292 215.632
0.108967 0.000388292 215.621
0.114409 0.000388292 215.608
0.120122 0.000388292 215.594
0.126121 0.000388292 215.578
0.132419 0.000388292 215.561
0.139032 0.000388292 215.543
0.145975 0.000388292 215.522
0.153265 0.000388292 215.5
0.160919 0.000388292 215.475
0.168955 0.000388292 215.448
0.177392 0.000388292 215.419
0.186251 0.000388292 215.386
0.195552 0.000388292 215.351
0.205318 0.000388292 215.312
0.215571 0.000388292 215.27
0.226337 0.000388292 215.223
0.23764 0.000388292 215.173
0.249507 0.000388292 215.118
0.261967 0.000388292 215.058
0.27505 0.000388292 214.993
0.288785 0.000388292 214.923
0.303207 0.000388292 214.847
0.318349 0.000388292 214.765
0.334247 0.000388292 214.676
0.350939 0.000388292 214.58
0.368464 0.000388292 214.478
0.386865 0.000388292 214.368
0.406185 0.000388292 214.25
0.426469 0.000388292 214.126
0.447766 0.000388292 213.994
0.470127 0.000388292 213.854
0.493605 0.000388292 213.707
0.518255 0.000388292 213.554
0.544136 0.000388292 213.395
0.57131 0.000388292 213.23
0.59984 0.000388292 213.061
0.629796 0.000388292 212.889
0.661247 0.000388292 212.715
0.694269 0.000388292 212.541
0.72894 0.000388292 212.368
0.765342 0.000388292 212.199
0.803563 0.000388292 212.035
0.843692 0.000388292 211.878
0.885825 0.000388292 211.731
0.930062 0.000388292 211.594
0.976508 0.000388292 211.468
1.02527 0.000388292 211.354
1.07647 0.000388292 211.252
1.13023 0.000388292 211.16
1.18668 0.000388292 211.076
1.24594 0.000388292 210.998
1.30816 0.000388292 210.922
1.37349 0.000388292 210.843
1.44208 0.000388292 210.757
1.51409 0.000388292 210.661
1.5897 0.000388292 210.551
1.66909 0.000388292 210.426
1.75244 0.000388292 210.289
1.83996 0.000388292 210.144
1.93184 0.000388292 209.998
2.02832 0.000388292 209.864
2.12961 0.000388292 209.754
2.23596 0.000388292 209.682
2.34762 0.000388292 209.659
2.46486 0.000388292 209.693
2.58795 0.000388292 209.787
2.71719 0.000388292 209.939
2.85289 0.000388292 210.145
2.99535 0.000388292 210.395
3.14494 0.000388292 210.677
3.30199 0.000388292 210.973
3.46689 0.000388292 211.264
3.64003 0.000388292 211.535
3.8218 0.000388292 211.778
4.01266 0.000388292 211.995
4.21305 0.000388292 212.197
4.42344 0.000388292 212.399
4.64435 0.000388292 212.606
4.87628 0.000388292 212.795
5.11979 0.000388292 212.923
5.37547 0.000388292 212.945
5.64392 0.000388292 212.843
5.92577 0.000388292 212.628
6.22169 0.000388292 212.33
6.5324 0.000388292 211.987
6.85862 0.000388292 211.631
7.20113 0.000388292 211.279
7.56075 0.000388292 210.933
7.93832 0.000388292 210.627
8.33475 0.000388292 210.415
8.75098 0.000388292 210.376
9.188 0.000388292 210.612
9.64683 0.000388292 211.121
10.1286 0.000388292 211.724
10.6344 0.000388292 212.2
11.1655 0.000388292 212.382
11.7231 0.000388292 212.252
12.3085 0.000388292 211.948
12.9232 0.000388292 211.426
13.5685 0.000388292 211.062
14.2461 0.000388292 211.008
14.9576 0.000388292 211.168
15.7045 0.000388292 211.419
16.4888 0.000388292 211.727
17.3122 0.000388292 211.747
18.1768 0.000388292 211.57
19.0845 0.000388292 211.443
20.0376 0.000388292 211.302
21.0382 0.000388292 211.318
22.0889 0.000388292 211.464
23.1919 0.000388292 211.663
24.3501 0.000388292 211.611
25.5661 0.000388292 211.401
26.8429 0.000388292 211.357
28.1834 0.000388292 211.454
29.5908 0.000388292 211.502
31.0686 0.000388292 211.557
32.6201 0.000388292 211.439
34.2491 0.000388292 211.473
35.9595 0.000388292 211.354
37.7553 0.000388292 211.531
39.6407 0.000388292 211.487
41.6203 0.000388292 211.325
43.6988 0.000388292 211.574
45.8811 0.000388292 211.421
48.1723 0.000388292 211.489
50.578 0.000388292 211.491
53.1038 0.000388292 211.422
55.7557 0.000388292 211.485
58.5401 0.000388292 211.447
61.4635 0.000388292 211.466
64.533 0.000388292 211.445
67.7557 0.000388292 211.465
71.1393 0.000388292 211.507
74.6919 0.000388292 211.384
78.422 0.000388292 211.475
82.3383 0.000388292 211.454
86.4502 0.000388292 211.453
90.7674 0.000388292 211.487
95.3002 0.000388292 211.518
100 0.000388292 211.495
0.01 0.00040532 215.746
0.0105056 0.00040532 215.746
0.0110303 0.00040532 215.746
0.0115811 0.00040532 215.746
0.0121594 0.00040532 215.746
0.0127667 0.00040532 215.746
0.0134042 0.00040532 215.745
0.0140736 0.00040532 215.745
0.0147764 0.00040532 215.745
0.0155144 0.00040532 215.745
0.0162891 0.00040532 215.745
0.0171026 0.00040532 215.744
0.0179567 0.00040532 215.744
0.0188534 0.00040532 215.743
0.0197949 0.00040532 215.743
0.0207835 0.00040532 215.743
0.0218214 0.00040532 215.742
0.0229111 0.00040532 215.742
0.0240553 0.00040532 215.741
0.0252566 0.00040532 215.74
0.0265178 0.00040532 215.74
0.0278421 0.00040532 215.739
0.0292325 0.00040532 215.738
0.0306924 0.00040532 215.737
0.0322251 0.00040532 215.736
0.0338344 0.00040532 215.735
0.035524 0.00040532 215.733
0.0372981 0.00040532 215.732
0.0391607 0.00040532 215.73
0.0411163 0.00040532 215.728
0.0431696 0.00040532 215.727
0.0453255 0.00040532 215.724
0.047589 0.00040532 215.722
0.0499655 0.00040532 215.719
0.0524608 0.00040532 215.717
0.0550806 0.00040532 215.713
0.0578312 0.00040532 215.71
0.0607193 0.00040532 215.706
0.0637515 0.00040532 215.702
0.0669352 0.00040532 215.697
0.0702779 0.00040532 215.692
0.0737875 0.00040532 215.686
0.0774723 0.00040532 215.68
0.0813412 0.00040532 215.673
0.0854033 0.00040532 215.666
0.0896683 0.00040532 215.658
0.0941462 0.00040532 215.648
0.0988478 0.00040532 215.638
0.103784 0.00040532 215.627
0.108967 0.00040532 215.615
0.114409 0.00040532 215.602
0.120122 0.00040532 215.587
0.126121 0.00040532 215.571
0.132419 0.00040532 215.553
0.139032 0.00040532 215.534
0.145975 0.00040532 215.512
0.153265 0.00040532 215.489
0.160919 0.00040532 215.463
0.168955 0.00040532 215.435
0.177392 0.00040532 215.404
0.186251 0.00040532 215.37
0.195552 0.00040532 215.333
0.205318 0.00040532 215.293
0.215571 0.00040532 215.249
0.226337 0.00040532 215.201
0.23764 0.00040532 215.148
0.249507 0.00040532 215.091
0.261967 0.00040532 215.028
0.27505 0.00040532 214.961
0.288785 0.00040532 214.887
0.303207 0.00040532 214.808
0.318349 0.00040532 214.722
0.334247 0.00040532 214.63
0.350939 0.00040532 214.53
0.368464 0.00040532 214.423
0.386865 0.00040532 214.309
0.406185 0.00040532 214.187
0.426469 0.00040532 214.057
0.447766 0.00040532 213.919
0.470127 0.00040532 213.774
0.493605 0.00040532 213.622
0.518255 0.00040532 213.463
0.544136 0.00040532 213.297
0.57131 0.00040532 213.126
0.59984 0.00040532 212.951
0.629796 0.00040532 212.772
0.661247 0.00040532 212.592
0.694269 0.00040532 212.412
0.72894 0.00040532 212.234
0.765342 0.00040532 212.059
0.803563 0.00040532 211.89
0.843692 0.00040532 211.729
0.885825 0.00040532 211.578
0.930062 0.00040532 211.438
0.976508 0.00040532 211.31
1.02527 0.00040532 211.194
1.07647 0.00040532 211.091
1.13023 0.00040532 210.999
1.18668 0.00040532 210.916
1.24594 0.00040532 210.838
1.30816 0.00040532 210.762
1.37349 0.00040532 210.683
1.44208 0.00040532 210.598
1.51409 0.00040532 210.5
1.5897 0.00040532 210.388
1.66909 0.00040532 210.26
1.75244 0.00040532 210.118
1.83996 0.00040532 209.967
1.93184 0.00040532 209.815
2.02832 0.00040532 209.673
2.12961 0.00040532 209.556
2.23596 0.00040532 209.478
2.34762 0.00040532 209.45
2.46486 0.00040532 209.482
2.58795 0.00040532 209.576
2.71719 0.00040532 209.731
2.85289 0.00040532 209.942
2.99535 0.00040532 210.199
3.14494 0.00040532 210.489
3.30199 0.00040532 210.794
3.46689 0.00040532 211.094
3.64003 0.00040532 211.374
3.8218 0.00040532 211.625
4.01266 0.00040532 211.85
4.21305 0.00040532 212.06
4.42344 0.00040532 212.27
4.64435 0.00040532 212.486
4.87628 0.00040532 212.684
5.11979 0.00040532 212.818
5.37547 0.00040532 212.841
5.64392 0.00040532 212.735
5.92577 0.00040532 212.51
6.22169 0.00040532 212.2
6.5324 0.00040532 211.845
6.85862 0.00040532 211.477
7.20113 0.00040532 211.114
7.56075 0.00040532 210.759
7.93832 0.00040532 210.442
8.33475 0.00040532 210.22
8.75098 0.00040532 210.177
9.188 0.00040532 210.418
9.64683 0.00040532 210.944
10.1286 0.00040532 211.569
10.6344 0.00040532 212.063
11.1655 0.00040532 212.251
11.7231 0.00040532 212.116
12.3085 0.00040532 211.803
12.9232 0.00040532 211.263
13.5685 0.00040532 210.887
14.2461 0.00040532 210.829
14.9576 0.00040532 210.993
15.7045 0.00040532 211.252
16.4888 0.00040532 211.573
17.3122 0.00040532 211.593
18.1768 0.00040532 211.41
19.0845 0.00040532 211.278
20.0376 0.00040532 211.132
21.0382 0.00040532 211.148
22.0889 0.00040532 211.299
23.1919 0.00040532 211.507
24.3501 0.00040532 211.452
25.5661 0.00040532 211.235
26.8429 0.00040532 211.188
28.1834 0.00040532 211.289
29.5908 0.00040532 211.339
31.0686 0.00040532 211.396
32.6201 0.00040532 211.275
34.2491 0.00040532 211.309
35.9595 0.00040532 211.186
37.7553 0.00040532 211.369
39.6407 0.00040532 211.324
41.6203 0.00040532 211.156
43.6988 0.00040532 211.414
45.8811 0.00040532 211.256
48.1723 0.00040532 211.325
50.578 0.00040532 211.327
53.1038 0.00040532 211.256
55.7557 0.00040532 211.322
58.5401 0.00040532 211.282
61.4635 0.00040532 211.302
64.533 0.00040532 211.28
67.7557 0.00040532 211.301
71.1393 0.00040532 211.344
74.6919 0.00040532 211.217
78.422 0.00040532 211.31
82.3383 0.00040532 211.289
86.4502 0.00040532 211.288
90.7674 0.00040532 211.323
95.3002 0.00040532 211.355
100 0.00040532 211.331
0.01 0.000423095 215.746
0.0105056 0.000423095 215.746
0.0110303 0.000423095 215.746
0.0115811 0.000423095 215.746
0.0121594 0.000423095 215.746
0.0127667 0.000423095 215.746
0.0134042 0.000423095 215.745
0.0140736 0.000423095 215.745
0.0147764 0.000423095 215.745
0.0155144 0.000423095 215.745
0.0162891 0.000423095 215.744
0.0171026 0.000423095 215.744
0.0179567 0.000423095 215.744
0.0188534 0.000423095 215.743
0.0197949 0.000423095 215.743
0.0207835 0.000423095 215.742
0.0218214 0.000423095 215.742
0.0229111 0.000423095 215.741
0.0240553 0.000423095 215.741
0.0252566 0.000423095 215.74
0.0265178 0.000423095 215.739
0.0278421 0.000423095 215.738
0.0292325 0.000423095 215.737
0.0306924 0.000423095 215.736
0.0322251 0.000423095 215.735
0.0338344 0.000423095 215.734
0.035524 0.000423095 215.733
0.0372981 0.000423095 215.731
0.0391607 0.000423095 215.729
0.0411163 0.000423095 215.728
0.0431696 0.000423095 215.726
0.0453255 0.000423095 215.723
0.047589 0.000423095 215.721
0.0499655 0.000423095 215.718
0.0524608 0.000423095 215.715
0.0550806 0.000423095 215.712
0.0578312 0.000423095 215.708
0.0607193 0.000423095 215.704
0.0637515 0.000423095 215.7
0.0669352 0.000423095 215.695
0.0702779 0.000423095 215.69
0.0737875 0.000423095 215.684
0.0774723 0.000423095 215.677
0.0813412 0.000423095 215.67
0.0854033 0.000423095 215.662
0.0896683 0.000423095 215.654
0.0941462 0.000423095 215.644
0.0988478 0.000423095 215.634
0.103784 0.000423095 215.622
0.108967 0.000423095 215.609
0.114409 0.000423095 215.595
0.120122 0.000423095 215.58
0.126121 0.000423095 215.563
0.132419 0.000423095 215.545
0.139032 0.000423095 215.525
0.145975 0.000423095 215.502
0.153265 0.000423095 215.478
0.160919 0.000423095 215.451
0.168955 0.000423095 215.422
0.177392 0.000423095 215.389
0.186251 0.000423095 215.354
0.195552 0.000423095 215.315
0.205318 0.000423095 215.273
0.215571 0.000423095 215.227
0.226337 0.000423095 215.177
0.23764 0.000423095 215.122
0.249507 0.000423095 215.062
0.261967 0.000423095 214.997
0.27505 0.000423095 214.927
0.288785 0.000423095 214.85
0.303207 0.000423095 214.768
0.318349 0.000423095 214.678
0.334247 0.000423095 214.582
0.350939 0.000423095 214.478
0.368464 0.000423095 214.367
0.386865 0.000423095 214.248
0.406185 0.000423095 214.121
0.426469 0.000423095 213.986
0.447766 0.000423095 213.842
0.470127 0.000423095 213.692
0.493605 0.000423095 213.533
0.518255 0.000423095 213.368
0.544136 0.000423095 213.196
0.57131 0.000423095 213.018
0.59984 0.000423095 212.837
0.629796 0.000423095 212.652
0.661247 0.000423095 212.465
0.694269 0.000423095 212.279
0.72894 0.000423095 212.095
0.765342 0.000423095 211.915
0.803563 0.000423095 211.741
0.843692 0.000423095 211.576
0.885825 0.000423095 211.421
0.930062 0.000423095 211.278
0.976508 0.000423095 211.148
1.02527 0.000423095 211.031
1.07647 0.000423095 210.927
1.13023 0.000423095 210.835
1.18668 0.000423095 210.752
1.24594 0.000423095 210.675
1.30816 0.000423095 210.6
1.37349 0.000423095 210.522
1.44208 0.000423095 210.436
1.51409 0.000423095 210.338
1.5897 0.000423095 210.224
1.66909 0.000423095 210.093
1.75244 0.000423095 209.946
1.83996 0.000423095 209.789
1.93184 0.000423095 209.629
2.02832 0.000423095 209.48
2.12961 0.000423095 209.355
2.23596 0.000423095 209.27
2.34762 0.000423095 209.238
2.46486 0.000423095 209.266
2.58795 0.000423095 209.36
2.71719 0.000423095 209.517
2.85289 0.000423095 209.733
2.99535 0.000423095 209.996
3.14494 0.000423095 210.295
3.30199 0.000423095 210.609
3.46689 0.000423095 210.919
3.64003 0.000423095 211.208
